feature_1,feature_2,feature_3,feature_4,feature_5
-0.22966339545542477,4.863583901176557,66,C,2.0
0.8736787463399592,5.054696543968946,73,A,3.0
0.6576727534222087,5.702846486189537,87,A,
-0.3349634497721451,2.9436034673790736,95,C,3.0
0.5842525175394171,6.556895062000628,80,B,1.0
1.336063148040436,4.871066365674098,92,C,2.0
-0.22061637931354383,5.559839110048533,8,A,3.0
0.8082362285264427,3.86952716133048,55,C,
1.6733107521843222,4.588486943636542,56,C,1.0
-0.4460055911959778,5.79607968799511,67,B,2.0
-0.7280914974794346,6.916442627834585,75,A,2.0
0.708340917817137,5.241582202931837,67,A,1.0
-1.4786079170197024,7.935564119987273,3,B,2.0
-0.044844675307094385,6.951373055500155,74,A,1.0
0.025322374779440455,2.780897746937603,31,A,3.0
-0.6300408807788578,7.560603739085595,51,A,2.0
-1.1823187133271822,4.284986104379934,90,C,3.0
0.339500527497898,4.4073855455158375,24,C,2.0
0.9402132351459358,6.8400469595029385,67,B,1.0
-0.8639899098865008,4.991490643169852,16,A,3.0
0.24713790450085046,7.593744387094157,65,B,1.0
0.0251340501814351,-0.22601604584237567,94,C,3.0
1.0759426144385817,3.3559675608869735,34,C,2.0
-0.4624767547641384,6.542834095578417,95,C,1.0
-0.783110968785394,4.210177785239104,5,C,
0.4993712226579024,5.384878113022071,42,B,
0.6324947029192922,3.547656203641989,53,C,
0.03303812284545117,4.857991845403451,99,B,1.0
-0.8224451919944193,7.5464222556510245,87,C,
1.171651174459397,5.4417348191797394,67,B,2.0
0.005303942651468214,5.09102407530061,73,C,3.0
1.130737164815945,5.967545022454797,81,C,3.0
-1.5968531432196758,1.9006856921487385,99,C,3.0
1.1162200084118132,5.1238028046858854,16,A,3.0
0.5750699607941964,3.13754821645843,7,B,3.0
-0.5544956923041628,6.601044176271083,64,A,3.0
-0.48538136235953355,4.558905554177621,93,A,1.0
-1.4115848453815496,5.068723802371427,85,C,
0.2508264942296385,4.4416097881753025,15,A,1.0
-2.4215644627785267,4.981342789652151,28,B,1.0
-0.14392888728072017,4.864447667891936,72,A,2.0
0.9098268029199421,3.4868038037844995,82,B,
-0.3307089589100983,6.178430472545252,37,C,2.0
-0.9992405687902753,2.990712953940346,62,A,
-0.8232020070756917,0.7886876214344634,93,B,2.0
1.5953450179732982,5.397698482707078,69,C,3.0
2.6308872615432106,3.18990773354575,85,A,2.0
-0.12328720535401139,4.829654445933841,44,A,2.0
-0.6656989111380623,3.6211912889222297,41,B,1.0
-0.6156736484301577,5.632819086475649,91,A,1.0
-0.03250772429782555,6.478532989689846,67,C,2.0
0.9594820369754925,3.190209549778385,31,B,1.0
2.2422801826921335,3.262085666302572,34,C,
-0.9497038567722665,5.316083297626059,75,B,
-0.05310313283560726,3.169475736718708,75,C,2.0
2.1450847766610956,6.836031605974493,70,A,2.0
-0.43653431893062,1.215430972657232,53,B,
-0.8547960523270056,5.79488738444418,28,C,1.0
1.0401242608266685,6.003518384364552,11,C,1.0
0.7791261837066288,3.787390675083397,39,C,3.0
-0.3873922176120496,6.316849773315119,11,A,
-0.06963713049794283,5.1633946368508745,29,A,1.0
-1.6735541756307226,2.506831659712854,11,A,
-0.3636578952549891,4.699172637791332,95,A,2.0
0.5700940889499407,4.68274517108536,26,C,1.0
3.804523342269152,4.880927298628599,60,A,
-0.048930908067193524,4.852469068483551,12,A,2.0
1.3104706120833696,6.098576123426607,11,A,2.0
-0.5992088981331853,4.635321088312173,33,C,
-1.3456225860975175,6.9143372406962955,49,B,2.0
0.8164227495476327,6.64747232510104,84,A,2.0
1.9957455327300575,7.20796378359635,23,C,2.0
-0.32911926020813276,7.978177112875706,8,C,1.0
2.6453741194845635,5.1855733872457614,20,B,2.0
0.9702019065482174,5.56486113914305,35,C,
0.20694981115014321,6.443302131198744,48,C,
0.07180089766238396,6.751786349136717,53,A,2.0
2.2742988308595704,2.936131091103612,15,B,
0.2598472235947209,4.615798393300465,79,B,
-0.5929304377369553,2.530376692543081,18,C,
0.48368807684034515,4.50259479430332,82,C,1.0
0.4195999645900432,5.00758231110252,73,A,1.0
-1.4766185533055214,4.245082067792759,48,B,1.0
-1.5969862088516216,4.202313072016839,83,A,3.0
0.11471276751696069,5.237742689592818,36,B,2.0
-0.13558586263369213,8.074103807885201,8,A,2.0
1.8685870283708668,3.81845313440754,9,A,
0.7356126366830851,5.209265806494186,9,C,1.0
0.9631818266334546,7.745468791914351,8,B,1.0
0.103654088954836,4.700117976144689,88,B,1.0
-0.9591013998364385,4.369321727729678,83,C,1.0
-0.08133180847374545,4.5699879758029,19,B,1.0
0.10474726829887877,4.738925049789213,70,C,
0.504084448365994,7.217358974648574,88,A,2.0
0.2251530996951259,8.22586836842375,77,C,1.0
-0.17490014943185667,3.945200136805338,12,A,
1.6136333081088645,5.849355927723945,48,A,2.0
0.1990879369107478,3.7536918216623585,1,C,2.0
1.1003893684048491,9.07513759549417,55,C,2.0
1.4665324048160893,2.9752280429602536,81,A,3.0
-1.1442782979865522,4.511667062987274,35,B,1.0
1.061978665334471,2.8702463464264096,71,C,
-1.2938680671739529,6.849506918952034,4,C,3.0
-0.29480705165303167,8.318850856324703,74,B,
0.8565419838863773,6.804611301003707,39,B,3.0
0.2523653590351104,5.293558820286541,97,A,2.0
-1.3954028445032696,2.4337779769224683,39,A,1.0
-0.0066128542951898375,2.8331120347794565,68,B,1.0
-1.2158431639314127,2.3696012649367084,19,B,2.0
-1.267731656257797,8.849144988080512,27,C,3.0
-0.7761320599098357,8.45142962304345,40,B,
0.5973359390450249,6.740162049272675,29,C,3.0
0.4910467253125711,2.333063563949008,41,A,
-0.6414162578480502,8.574522562549095,56,A,1.0
1.4554678806553767,9.19289199154634,98,B,1.0
0.43416751785006735,5.57624608312911,65,A,2.0
-0.142077943659522,1.6587705546890663,63,B,2.0
0.6094534369255233,2.1358838973083127,87,A,
1.1328330600892706,4.74146338055578,33,C,
-1.5372562452548848,5.249701419318015,7,A,
-0.7285767108586355,7.033968038772536,72,A,2.0
0.34398822118706135,6.251442280365509,42,B,3.0
-0.2796758804072329,5.341355441304642,16,A,1.0
0.3994231002972177,4.032555005863786,42,B,1.0
0.36121284472615767,7.615656565782703,83,C,
1.9134969756103248,3.9522362870525325,83,A,3.0
0.5101205285085071,3.1523740873469235,76,B,
1.7079779254070335,3.6526954706362598,55,B,
2.4516583988249803,8.671490511154282,86,B,3.0
0.7111773172070527,3.5181234649229687,86,C,
0.159277349291426,8.360679554436418,61,A,3.0
0.025239448034839955,5.15702222445517,73,B,1.0
-1.0205282256892103,6.326216850529242,39,B,3.0
0.1805203827112503,2.944900680452839,37,B,2.0
1.9926051487731224,1.2235241885009693,35,A,1.0
0.09934201017768415,7.145790309281541,25,A,2.0
-1.2760450900143434,6.706443270707941,71,B,2.0
-0.5306746115915295,4.053611544618016,13,A,2.0
0.07233813101252366,8.931229192970884,52,A,2.0
-1.2427499815565266,4.308313602078871,85,A,3.0
0.5205434679839828,3.2445138764859625,7,C,3.0
0.6408371482679387,6.012190795437742,69,C,3.0
-0.44321167446275345,2.3089108763971486,18,B,1.0
-2.2938095746540967,4.046369970660561,16,A,
-2.0804401222696653,2.5529148172273173,94,C,2.0
1.5076275676084416,3.6583347249766933,41,A,3.0
-2.0363293875344044,5.195403482386523,3,A,2.0
0.2623931964394672,5.382537434330184,82,B,2.0
-1.1595105512066903,2.220282234360177,99,B,1.0
0.27429652723615466,6.697593376914815,58,C,2.0
-1.546225751612314,6.758983158005447,51,C,
1.3030585538408184,2.7094518073123037,42,A,1.0
0.8330635780671813,5.5064431486054195,33,A,2.0
-0.6353733865251038,3.7044644447379276,41,C,3.0
0.23981172801616263,1.7064436686980078,74,B,1.0
-0.3986603752971188,4.716203649246919,31,C,3.0
0.20200788955095522,2.536133149356234,84,A,2.0
0.28784553864054246,2.0748258201255805,72,B,1.0
-0.8875200309610143,5.453503786923308,73,B,3.0
-0.6587893905535903,1.7106576244860325,73,A,1.0
-0.07887929595340568,5.175270936925074,54,C,1.0
0.45055154536099756,1.356128007909886,87,B,
-1.0360961718719048,3.100381971979981,79,C,3.0
-0.09665141613408994,1.9051179079876523,36,A,2.0
0.4461641239046863,9.0474945945486,41,C,1.0
-1.4458953857301813,5.326793737142623,94,C,3.0
0.39287882827710396,8.203558374800782,40,A,3.0
1.7940170889759082,4.837348540931593,12,C,2.0
-0.12323583170769568,6.618799258738757,70,A,1.0
-3.1134712968599296,4.67142559192571,85,A,3.0
0.8176112622454543,3.5234904161787366,46,A,1.0
-0.09275167310800315,4.606659962571603,81,A,
2.420923242126007,5.33736975584536,57,B,3.0
1.9520712078918296,5.751588866026451,87,C,2.0
-0.6971981407271541,5.089028493549245,66,A,
0.5233654886973175,4.462849545123497,36,B,3.0
-0.6436653511809656,0.581943929978058,29,C,1.0
-0.44194528047274,7.812957077754892,88,C,3.0
-2.678605416046991,7.812034947065454,45,B,2.0
-0.5400799357710058,5.7612679829824405,27,A,1.0
1.50385372789521,5.336824472073828,40,A,3.0
-0.12607260428727124,2.8446835956699923,35,C,1.0
0.977075540301041,5.5202428011402676,53,B,
1.3603139882025674,3.878751425936226,56,C,1.0
1.6260572096985784,6.2739108269521395,45,A,1.0
0.5702449137692736,5.368608308746118,42,B,
-0.019488642958615604,6.767958688737808,46,B,3.0
-0.7117255547734463,4.097096474466945,50,C,
0.6092056042648821,3.266123523851557,14,C,1.0
-1.3074813348914713,7.1487472759934985,20,C,2.0
0.6136031375650123,7.733435880720782,52,B,1.0
1.1625175451963912,5.299794623857599,76,A,1.0
0.3098959195312999,5.788688792617319,75,A,2.0
-0.637791586536181,5.798086661492406,21,C,
0.7330018869033329,5.035299468734281,26,C,2.0
0.47232467358675356,4.440901910287414,98,C,3.0
0.7925225727523423,5.236343807319484,50,A,2.0
-0.997348383865517,6.679039135274992,16,A,
0.5038611792424385,5.6246092840064,68,A,3.0
0.341763030657668,5.450756096856438,28,A,2.0
-0.07701916488926049,2.9838942553437358,49,B,
-0.6280238443953752,5.123113927005945,24,B,3.0
-0.7695425206136922,6.656177585653046,57,A,
1.4403993452792838,4.393305122033009,69,C,1.0
-0.23943575989862692,4.179089737424147,94,B,3.0
-1.3207724590936794,5.261213169231637,1,A,1.0
0.62340262084377,3.233716646802673,99,C,3.0
0.7936436627430136,7.523581878554527,11,A,3.0
-0.9741982240394168,-0.08018930146316894,96,B,
-0.5101726249820595,2.305393764722262,79,B,2.0
0.5685194020221664,6.369473600883452,23,A,3.0
0.6561881420752038,7.762382664869933,9,C,
0.29309359652666767,7.130314605137208,56,C,3.0
-1.872220136934771,4.2384294819817985,90,A,2.0
-0.332926789895307,5.266629949807763,10,A,2.0
0.9312515536023512,5.461713860104226,56,B,
0.6304737808256431,5.276056225363604,63,C,
-0.3556594932370235,6.37837356268656,83,A,3.0
1.2895883816576146,3.9338157815356416,48,B,3.0
1.3883542995571545,4.761631781056254,86,B,3.0
-0.0914701242880416,6.453222620705159,86,B,1.0
0.8217632048531788,4.450184468498529,36,A,2.0
1.0850978264376896,5.38695462152575,39,A,2.0
0.6406410594028074,3.655728203745878,31,C,2.0
0.32761313243841417,5.271634716492809,22,A,2.0
-0.7363456279828504,7.317270971991107,62,B,2.0
-0.8814825859943056,5.927444260439969,20,B,3.0
0.5813567530612113,10.14004441016069,58,B,2.0
0.4913251778558775,3.8719200923959907,5,A,2.0
0.2189910244853098,3.126736727908344,75,A,3.0
0.7161450764993333,5.752191215600003,47,C,
-1.3698967369147286,5.602926492309157,86,B,3.0
1.762705079470714,5.612012199748002,19,A,3.0
-0.7165500053716464,2.669423699295771,77,B,1.0
-1.5089838627981151,5.4674096877555725,72,A,
-1.349882602934243,6.125113815498304,99,C,
-0.09295663066260583,2.633021076976754,26,C,2.0
0.35434785464032753,5.832232552760955,30,C,3.0
1.4864602910895404,3.116203933398074,93,A,2.0
-1.0160010791220742,3.0956997190626194,13,B,3.0
0.5110362222989274,1.702048207575674,55,C,2.0
-2.514356043073595,6.2747127830309495,9,A,3.0
0.003578651247791062,7.936415658998245,19,C,3.0
0.15246040971895788,4.970276944538004,79,B,2.0
-0.23704568505031168,7.417881222593541,94,C,1.0
-1.0652033207128373,1.7037817286891435,26,B,2.0
-0.1671121256574985,6.182689925442745,7,C,2.0
0.2027231237910923,5.823236490150894,5,B,2.0
-0.14809801446420612,3.629283872854773,65,B,3.0
-1.0291173517340355,2.4395911428008303,33,C,2.0
0.5199257485266764,1.7472417257441695,51,B,3.0
0.07601790645738946,1.1215660180124,61,A,1.0
1.642000533993546,4.4092064749371005,47,B,1.0
-0.1430822281283036,0.2111115257337728,75,C,3.0
-0.6204928092469327,5.544413913131918,89,A,2.0
-1.0227950762589937,2.7183985929314827,96,B,1.0
-1.1052540884814799,4.551750176848988,94,C,2.0
-0.8838331599822731,2.6588013308424623,43,B,2.0
0.731014853926593,7.731392171093855,6,C,3.0
-0.1668204644766554,5.79844325543697,68,C,
1.252923417321825,2.2618591626251967,74,C,1.0
-0.009747980457779935,6.380906405134848,71,A,1.0
-0.22780393729303064,4.566661656064321,42,A,2.0
1.1618706212161511,7.496794975810607,89,A,1.0
1.5770039572194663,4.150688993197112,5,C,2.0
1.1879355465660153,1.8935275897449313,81,A,3.0
-0.7959332146404065,4.452400014820593,42,C,2.0
-1.110045278750853,5.403700983983674,16,A,2.0
0.2091790545562753,3.29660693070992,77,C,
1.0405072110503546,3.240641732834613,89,C,3.0
1.418622805995849,3.9736886653113492,57,C,1.0
-0.672174179919252,2.147595743459601,43,A,3.0
0.5133565384013526,4.173514947064044,62,C,2.0
-1.778196536018397,5.634489966734626,29,C,3.0
-1.369445198717057,3.867299348102735,90,B,1.0
-0.7689376622064332,3.2627669927178093,95,B,2.0
0.9045980572834026,9.148671169662512,19,A,
-0.09643793077828591,4.990159858123172,94,C,1.0
1.7986545082725205,4.0433545319619855,72,C,1.0
0.5659253058537116,4.333519807621526,42,A,1.0
-0.27419124502449366,5.083544444772728,56,B,2.0
0.5181486268345549,3.5448905301775886,83,B,2.0
-0.7445089117244232,2.776451885501874,67,B,1.0
-0.5426449743061766,7.193932706439702,11,A,1.0
-0.12056718370035031,2.5263786930689167,95,A,3.0
-0.8397876150115916,0.7117288154885006,49,B,
-1.288354248304444,0.5338836791559567,47,B,
-0.340358409573248,2.9548286043649012,27,C,2.0
0.33059561622943007,5.650718180544718,27,C,
1.9242063717105378,6.64202933365337,54,B,3.0
0.8415358466697895,3.647678147259873,23,A,3.0
-0.32705618893799027,1.6919669271304447,98,C,
-0.29263154231734617,3.8582410498398834,60,A,3.0
1.8345060004825644,5.768430003363169,23,C,2.0
0.696476649545055,3.5397861441919636,49,C,2.0
-0.08616637050541555,3.8006390157681764,64,B,3.0
2.2460576854943946,1.763818133576033,19,C,
-0.23141375775048248,6.117582244496187,27,C,3.0
-1.2556455207872026,4.219277371612827,97,A,3.0
-0.9850527809805587,3.363566024273423,70,C,
-0.1522397253333441,5.257398514603925,36,A,1.0
-0.42893990979084623,7.896192653778931,72,C,3.0
0.02880663040131528,3.2053888832790345,65,A,1.0
0.2992977669967054,9.586137807352152,56,A,1.0
1.6491648605922045,5.675173825136017,73,B,2.0
0.12543689682185152,4.73454665638766,3,A,3.0
1.651434911706027,5.0012499283571445,67,B,
0.10157118327288596,3.1806331515931507,74,C,
-0.603205116976774,4.025137726834047,6,C,1.0
0.04409211325710791,7.232175949445512,26,C,3.0
0.5471042877555012,5.483419510446939,4,A,2.0
1.7199635644683156,5.557199405218711,27,A,3.0
0.5913907453011201,7.39609215664783,61,B,
-0.4981625712226979,5.129744757258207,38,B,
-0.29267982555054267,5.061021840651148,31,A,2.0
-0.8221934502658287,5.207312939776364,60,A,2.0
0.5883137171136348,4.355456471897463,67,A,3.0
1.3159641824163755,6.6383269742380175,96,B,
0.9514124739819004,7.609856629254551,94,B,2.0
-0.564604638449464,5.434892116845118,52,C,
0.5476223837444428,5.693321085684651,79,C,3.0
-0.9231073586606758,10.144265670111638,40,A,
-1.0765121722455613,2.6901019358143903,6,C,3.0
-0.9477902620484341,5.9074699230586205,54,C,1.0
0.6164941605028665,6.803125838954515,69,C,2.0
-2.345275188643055,4.855900680022389,45,A,1.0
-0.17403094868714586,6.077192897986264,15,C,1.0
0.8541755239440963,3.945130609471583,25,C,2.0
1.7721574725036855,6.14813067372097,71,A,
-0.1287705346467579,5.964214388958487,16,B,3.0
-1.1160264952576913,6.1270025059949615,78,C,
-0.34745165098570224,7.492384917622154,61,A,3.0
0.7264538608581377,3.646500946045295,37,B,
-1.2299585200225476,9.566821421970278,8,A,2.0
1.1338465907814537,3.7471698168580208,58,B,
0.5765753382373859,5.455235066899746,80,C,1.0
0.8416289353553222,2.03466855042142,94,A,1.0
0.08762047849285753,3.0267496578933484,43,C,
-1.7702607517053484,7.691171228055779,84,A,2.0
0.25606990690495524,8.97302595746002,73,A,
-0.48107994450198205,6.3982788762300356,65,C,
1.5155391639574674,4.800410728544468,97,B,2.0
-0.24689199894803807,5.125349628997765,8,A,3.0
-0.19064713515932416,5.886759662695702,88,B,
-0.3203075399192894,5.685260043687137,49,C,2.0
0.23072202208026746,3.413276870663654,72,C,1.0
0.5014212262524604,4.261417219380678,82,B,
-0.4748376973519891,4.385933030008953,5,C,
-0.5696314170600777,3.794022146607698,70,C,2.0
-0.6179586682806995,5.8856726624906655,17,B,3.0
0.33544039581633345,1.836775026952043,52,C,3.0
0.9890147989223086,6.355820012447522,67,B,1.0
-0.40043951363923413,9.048743421531002,44,C,3.0
0.4571085066320647,8.274360396190048,40,C,2.0
-0.5542143726441301,4.747688132500559,81,A,1.0
-1.7672399553640565,6.205426514471605,75,A,1.0
1.045337120533192,4.266610505443962,38,C,
0.8337952679413329,6.110906069621553,23,C,3.0
-0.5150612491818758,7.645302351027765,25,B,1.0
-0.7189262489821465,2.946422985190498,68,A,1.0
-1.8834663261279703,3.2177712258249542,39,B,3.0
-0.7208102602339901,2.828808081931567,33,B,3.0
-0.5796099708304262,5.228337378793263,39,B,1.0
-1.0932630257438567,4.48008542475937,63,B,
1.4309593421959341,6.258966162363832,93,C,
-0.37187282034732905,4.242867908870361,54,A,3.0
0.16492424931568472,6.948036288511316,87,B,1.0
-1.3739695902004525,9.028897829162023,16,B,3.0
2.920106616120095,7.3072322286358675,66,A,1.0
-1.6724186150312566,6.372213673218056,41,B,3.0
-0.5136783632436589,2.3639361258586167,4,B,
-0.04216617609610856,5.552758918306305,66,B,1.0
-0.7815482072453204,6.300402568392,47,A,1.0
-0.005950959687992302,4.000421388243994,12,C,3.0
0.20355006844935766,7.101683631645266,52,C,1.0
-1.7180285828387731,4.557138459619718,56,B,2.0
-0.26294938223622816,5.1903738240721555,25,A,1.0
2.178817496426856,4.034000047520406,66,B,
-0.44122203640545504,5.175150793811748,76,A,2.0
0.7519651625804147,2.8189678391169655,33,A,2.0
0.3680762950658328,4.64622066894492,88,B,3.0
-0.23412011554264028,6.441541987601434,84,B,2.0
0.1943574369905016,5.505284437039329,58,C,
-1.379861390641579,2.565689822062627,57,A,1.0
0.03769281481176716,0.5135377725828238,23,B,
-0.4056062156867032,5.57909227560357,55,B,3.0
-0.575623695593985,5.619798746091162,46,A,3.0
-0.8626990416472864,6.197859525712178,66,B,2.0
-0.8831358758223461,3.4539360411580153,86,A,1.0
1.3618870614970426,1.2750387364246678,1,A,1.0
-0.5824687156221493,6.815189961163388,51,B,3.0
-0.6800302274377658,7.28712531981882,52,A,
0.16162111140905241,4.722952732681785,14,C,
1.901573605716476,2.7207518384941927,57,A,3.0
-0.04657653600913599,3.277972781337515,33,B,
-0.8783697025542413,5.819181095267689,72,A,3.0
-0.37043792942283404,4.610323652676229,59,A,1.0
0.22871333662767404,5.424560279139741,86,B,
-1.121753482496351,0.9730743259439008,76,C,1.0
-0.26531963101398165,3.9367939650778063,72,C,3.0
-1.064501170415541,7.300598225161723,83,C,2.0
0.32986296254482744,3.8821190267811074,16,B,1.0
1.2495567132204481,5.640160814912227,15,C,1.0
-1.0030491085032227,8.023200165126319,17,C,
0.3920940902710806,11.16285388932262,12,C,
-0.09247248961290179,6.898549417672882,42,A,
-0.23977543011475097,6.641835934719728,46,C,
-0.31360737762190677,7.299496803722333,4,A,
0.5719929362022406,4.683643162853865,70,C,3.0
-0.4390266926834159,3.4900757081040896,73,C,2.0
0.1948605153527871,5.575441318557836,33,A,1.0
0.5472124125162011,8.34576698406708,31,A,
0.732614170369159,2.858232565779427,56,C,
0.31579502104442647,5.176294434304288,50,C,1.0
-0.2041562952717906,7.577279463375477,14,C,1.0
-1.9069212942642983,4.219695029765179,74,A,
-0.4838724649999987,6.877651623552298,34,B,
0.004308225147090998,4.673970818980138,63,B,1.0
1.0240022764463736,5.722324228388965,35,C,3.0
-0.5575917471893305,5.119339618082787,3,B,3.0
0.007297465275380278,2.7115275090907556,47,B,3.0
0.10972620334916883,4.284104414850697,43,A,
-1.2464521378129916,5.619108725383552,16,B,1.0
-0.2270873694418157,5.936683756974082,45,A,2.0
0.7801072622458267,1.1888533987933405,5,A,1.0
0.38744471559925014,7.732289102434727,63,C,1.0
-0.8275710837533696,4.513850709545045,34,B,3.0
1.016680377000681,2.211356788556582,49,B,2.0
-0.837822778164013,6.159526086528648,3,B,1.0
-0.4826183971768751,6.604660561885005,20,B,1.0
0.6144622571586869,5.582471228943646,37,B,
0.5706258713237063,2.6793527845682727,43,C,1.0
0.21340208139328826,5.824448803473029,14,C,3.0
0.23827634963491215,8.558811196665019,8,A,2.0
-0.19458351049100137,5.179766383788181,13,A,1.0
0.07678697849561218,9.804432964787484,75,A,2.0
0.10857459218305401,0.6518053424988297,81,B,
1.634725597738056,4.76052922885867,24,B,3.0
0.3882776490334781,6.566285710033908,40,B,3.0
-1.2844728523061033,2.7317693672800494,33,C,2.0
0.6137663646442492,4.846646876554858,79,A,3.0
-0.3539622693356272,6.52184150996482,66,A,2.0
-0.4578919518711637,4.382348557393411,1,C,1.0
1.6637897303470301,7.664842157750831,80,C,
-1.5759388370607583,2.8634916633506013,56,C,3.0
-0.9602640728793976,5.352068666718575,99,B,
1.2155081142467759,3.5434406266121075,72,B,2.0
-0.9465047576868914,3.7153202531818987,28,C,3.0
0.039165917252243304,5.287169836091035,40,B,1.0
1.1245609644729246,2.5472544660869465,91,B,3.0
-0.5309352095528769,4.812855867680182,64,C,
-0.4898640046780466,3.8670441162973077,96,B,
1.206633918606738,5.161059148191705,38,B,
-0.5777707607374164,0.6274004397974604,59,C,3.0
-0.10605996240302118,4.3380193083946175,29,B,1.0
1.8443867858546061,3.670226450710392,74,B,2.0
-0.058493968082637474,4.909661366182054,14,C,
-1.7685967799638667,7.305421491723512,82,C,1.0
0.00835377191473578,4.301944227335112,89,C,1.0
0.9039177904951546,4.326975507874468,87,A,
0.7505707030489394,5.331622331827001,8,B,
0.4668048921134657,1.608609224892723,37,B,
1.3052965450072977,5.666363408095193,19,C,3.0
1.0161137951512176,3.877987759852833,15,C,3.0
-0.7155285557990861,4.29590130635046,59,C,2.0
0.45032175748268116,6.0480077634622695,80,C,3.0
0.748393766203892,9.127883481898763,72,A,3.0
-0.08196527711465698,1.8990909542367955,28,B,2.0
-1.0949860496916108,3.122926503382338,26,A,
-1.1449983924377392,7.069967572728473,20,B,3.0
-0.14431123308473098,6.28278938381362,38,A,1.0
0.6359553255789567,4.693249878557212,79,A,3.0
0.6404147021643978,6.7190691527882995,80,B,2.0
-0.017803171039020866,6.5126523816120265,50,A,2.0
1.3177371470936148,4.15983331757925,41,B,
0.23364116992902403,4.316638959890655,12,B,3.0
1.940102190827714,4.952375343352726,69,C,1.0
1.2396847374683932,3.7017951151921444,82,B,1.0
-0.15847947282700175,3.669576833906171,79,B,3.0
-0.42640601102829073,4.9603379325944115,59,C,
0.9917509739094856,2.913915824530618,72,C,3.0
0.13743082770113516,4.263046323975647,94,B,
1.0642360306059946,1.482949203480914,95,A,2.0
1.265692476660735,4.909411926636035,47,C,2.0
-1.743591513032638,1.2206586229070386,88,A,1.0
-0.966800340918776,6.91206335869713,28,B,3.0
-0.2453681662269402,3.634827063643928,70,A,
-0.3739121781379102,1.625333555006757,90,A,2.0
-0.8176125933780279,3.9733790326612413,33,C,3.0
0.1102782659416198,6.512068761219298,67,B,1.0
0.36768386946814136,3.4003551730683865,29,A,2.0
0.629803238700001,3.715639035363385,85,A,2.0
-0.0965162969588582,7.642449917839079,46,C,2.0
-0.29483490153023906,3.446668987867948,77,B,
1.6555265303523679,2.406683772703075,71,B,3.0
-0.9828646470090162,5.882617956996746,93,C,
-0.008528807229069554,6.637890214692985,72,A,1.0
-0.10129210621034337,5.718795680789271,60,A,
-0.7310304280026254,2.131098934867511,28,B,3.0
-0.022725596746017488,5.323109337715582,51,B,1.0
-0.778323080823064,2.7464655474923547,61,A,3.0
0.14006352042000877,10.064779756797916,51,B,3.0
-0.7610394739266203,4.913879564884553,75,A,3.0
0.7747759565655333,2.429678722538446,65,A,
-1.391957976558323,2.050849627832928,98,C,
1.9868925980505883,9.657643166562195,47,C,3.0
-2.664596336272289,6.327884770309442,88,B,1.0
0.6808697139307367,7.010648512827705,56,C,1.0
-1.3153992755000383,4.79250153015628,14,C,1.0
0.6242426941046157,4.3651213736506325,61,A,1.0
-0.029045697940028734,5.597305259305195,14,C,1.0
-0.591033902213801,5.078525365731434,11,A,2.0
-0.3572671520486413,5.884271679103304,4,A,
0.03520511369069142,7.380824126827045,28,B,2.0
-0.8490174972942561,3.5602373606295545,19,C,1.0
1.5107742897123222,6.051973100263847,80,A,1.0
0.10183726093325529,2.9822323069288355,78,B,2.0
-0.341931699376896,3.799045234284301,43,C,1.0
1.9086638589689302,2.4339492336993573,45,B,1.0
-0.34514898008874073,6.113809579588171,20,B,1.0
-0.3094347759780823,6.007968076798193,15,C,3.0
0.45904040120856204,4.929541070702211,80,C,
1.8569386066834088,6.795375100267313,34,C,3.0
1.0138521260495748,5.689375002419462,26,B,
1.4654125964667637,6.682734447851049,53,C,
1.4931719467674889,7.147317273489781,2,B,
0.5882330872018428,1.56421592096744,78,C,2.0
-0.17142445707507473,5.460089085342842,4,A,
-0.33450145180716256,3.0647170650425233,56,B,2.0
-0.7463310814941093,7.196194945564347,79,B,2.0
-0.27195978196206144,4.968427522414382,28,C,
-1.0663261903142283,3.442845808345094,75,C,3.0
0.7110033505270688,7.171133964479197,91,C,2.0
-0.5530523481870044,4.278599118059784,66,C,1.0
0.1462864554810921,2.1210822787117802,1,C,3.0
1.3748564980275775,8.445998578650979,60,B,1.0
-1.416640767032864,7.401854151132458,10,B,2.0
-0.496123936644279,2.804541871578239,60,C,2.0
0.8084402403216786,4.7372227269803435,91,B,
0.4617768657091542,5.610603452953349,43,A,2.0
-0.32390635504954374,3.378079578416645,67,A,2.0
0.41258732374391893,5.661803675730502,48,C,2.0
1.413562804070706,6.881088779711931,10,B,3.0
1.0247795603550993,3.9674373149954967,89,A,
-1.786902072471926,3.677786935017857,44,B,1.0
1.4228222291914387,3.1945765127880827,81,B,3.0
-1.2738069843254372,5.315741134568435,73,B,3.0
-0.44764550077610393,1.0972619969858397,64,A,2.0
0.526676287651711,8.285810595945717,46,B,3.0
0.11687294089869675,4.988244063187212,86,A,1.0
0.7483989599220351,8.90196009126695,59,B,3.0
1.6891377877794658,6.2406766870561,75,B,
-1.1455607652618078,6.893886788137313,71,A,
0.5040276114657942,6.01720609503919,93,B,1.0
0.14066591725099203,7.283512818206168,80,B,1.0
0.6005449250656174,2.9527885770211095,48,A,3.0
1.48079553690028,1.7536720603413047,40,A,1.0
-0.11403849265201274,2.7647972186692025,33,A,
-0.5673748871683727,5.139240156273455,8,A,2.0
0.5854224432332845,6.045171711506358,86,A,3.0
1.6754630500182917,2.684538342236962,47,A,1.0
